poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
82880,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Iowa,5/19/23,5/22/23,173622,1064,rv,rv,NA,5/25/23 09:03,NA,https://emersoncollegepolling.com/iowa-2024-biden-and-trump-start-with-significant-leads-in-party-caucuses/,https://emersoncollegepolling.com/iowa-2024-biden-and-trump-start-with-significant-leads-in-party-caucuses/,NA,NA,NA,NA,8788,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,48.8
82880,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Iowa,5/19/23,5/22/23,173623,1064,rv,rv,NA,5/25/23 09:03,NA,https://emersoncollegepolling.com/iowa-2024-biden-and-trump-start-with-significant-leads-in-party-caucuses/,https://emersoncollegepolling.com/iowa-2024-biden-and-trump-start-with-significant-leads-in-party-caucuses/,NA,NA,NA,NA,8788,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,37.8
82880,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Iowa,5/19/23,5/22/23,173623,1064,rv,rv,NA,5/25/23 09:03,NA,https://emersoncollegepolling.com/iowa-2024-biden-and-trump-start-with-significant-leads-in-party-caucuses/,https://emersoncollegepolling.com/iowa-2024-biden-and-trump-start-with-significant-leads-in-party-caucuses/,NA,NA,NA,NA,8788,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,45.2
82688,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,4/24/23,4/25/23,172461,1100,rv,rv,NA,4/27/23 09:10,NA,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43.3
82688,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,4/24/23,4/25/23,172461,1100,rv,rv,NA,4/27/23 09:10,NA,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,41.1
82688,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,4/24/23,4/25/23,172462,1100,rv,rv,NA,4/27/23 09:10,NA,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42.9
82688,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,4/24/23,4/25/23,172462,1100,rv,rv,NA,4/27/23 09:10,NA,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,37.2
82402,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Florida,3/13/23,3/15/23,170810,1153,rv,rv,NA,3/17/23 10:04,NA,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,NA,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44.2
82402,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Florida,3/13/23,3/15/23,170810,1153,rv,rv,NA,3/17/23 10:04,NA,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,NA,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.5
82402,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Florida,3/13/23,3/15/23,170811,1153,rv,rv,NA,3/17/23 10:04,NA,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,NA,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43.3
82402,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,NA,Florida,3/13/23,3/15/23,170811,1153,rv,rv,NA,3/17/23 10:04,NA,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,https://emersoncollegepolling.com/florida-2024-trump-and-desantis-in-two-way-race-for-gop-nomination/,NA,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,46.2
82337,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,New Hampshire,3/3/23,3/5/23,170451,1025,rv,rv,NA,3/8/23 08:30,NA,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41.7
82337,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,New Hampshire,3/3/23,3/5/23,170451,1025,rv,rv,NA,3/8/23 08:30,NA,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,38
82337,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,New Hampshire,3/3/23,3/5/23,170452,1025,rv,rv,NA,3/8/23 08:30,NA,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42.3
82337,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,New Hampshire,3/3/23,3/5/23,170452,1025,rv,rv,NA,3/8/23 08:30,NA,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,36.6
82337,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,New Hampshire,3/3/23,3/5/23,170453,1025,rv,rv,NA,3/8/23 08:30,NA,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,35.5
82337,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,New Hampshire,3/3/23,3/5/23,170453,1025,rv,rv,NA,3/8/23 08:30,NA,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,https://emersoncollegepolling.com/new-hampshire-2024-trump-holds-41-point-lead-for-republican-nomination/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Sununu,30056,Chris Sununu,43.8
82269,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,2/24/23,2/25/23,169411,1060,rv,rv,NA,2/28/23 10:02,NA,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42.3
82269,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,2/24/23,2/25/23,169411,1060,rv,rv,NA,2/28/23 10:02,NA,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45.6
82269,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,2/24/23,2/25/23,169412,1060,rv,rv,NA,2/28/23 10:02,NA,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43.6
82269,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,2/24/23,2/25/23,169412,1060,rv,rv,NA,2/28/23 10:02,NA,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,39.5
82269,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,2/24/23,2/25/23,169413,1060,rv,rv,NA,2/28/23 10:02,NA,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,40.4
82269,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,2/24/23,2/25/23,169413,1060,rv,rv,NA,2/28/23 10:02,NA,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,https://emersoncollegepolling.com/national-poll-71-of-democratic-voters-think-biden-should-be-2024-nominee/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Haley,16640,Nikki Haley,36.9
82030,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,1/19/23,1/21/23,167441,1015,rv,rv,NA,1/24/23 09:26,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,41.4
82030,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,1/19/23,1/21/23,167441,1015,rv,rv,NA,1/24/23 09:26,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.9
82030,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,1/19/23,1/21/23,167442,1015,rv,rv,NA,1/24/23 09:26,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,39.5
82030,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,1/19/23,1/21/23,167442,1015,rv,rv,NA,1/24/23 09:26,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,39.2
81734,1102,Emerson,9601945,The Hill | WJBF,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Georgia,11/28/22,11/30/22,165847,888,lv,lv,NA,12/1/22 09:18,NA,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,NA,NA,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43.5
81734,1102,Emerson,9601945,The Hill | WJBF,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Georgia,11/28/22,11/30/22,165847,888,lv,lv,NA,12/1/22 09:18,NA,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,NA,NA,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.1
81734,1102,Emerson,9601945,The Hill | WJBF,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Georgia,11/28/22,11/30/22,165848,888,lv,lv,NA,12/1/22 09:18,NA,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,NA,NA,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
81734,1102,Emerson,9601945,The Hill | WJBF,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Georgia,11/28/22,11/30/22,165848,888,lv,lv,NA,12/1/22 09:18,NA,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,https://emersoncollegepolling.com/georgia-2022-warnock-holds-slight-edge-over-walker/,NA,NA,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,46.9
81694,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,11/18/22,11/19/22,165599,1380,rv,rv,NA,11/22/22 09:40,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,45.1
81694,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,11/18/22,11/19/22,165599,1380,rv,rv,NA,11/22/22 09:40,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,40.9
81694,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,11/18/22,11/19/22,165600,1380,rv,rv,NA,11/22/22 09:40,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42.5
81694,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,11/18/22,11/19/22,165600,1380,rv,rv,NA,11/22/22 09:40,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,DeSantis,16646,Ron DeSantis,38.8
81694,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,11/18/22,11/19/22,165601,1380,rv,rv,NA,11/22/22 09:40,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,37.4
81694,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,NA,NA,11/18/22,11/19/22,165601,1380,rv,rv,NA,11/22/22 09:40,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Cheney,20699,Liz Cheney,19
81544,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Oregon,10/31/22,11/1/22,165047,975,lv,lv,NA,11/4/22 17:35,NA,https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,NA,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F11%2FECP_OR_11.2.22.xls&wdOrigin=BROWSELINK,NA,NA,8869,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,50.7
81544,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Oregon,10/31/22,11/1/22,165047,975,lv,lv,NA,11/4/22 17:35,NA,https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,NA,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F11%2FECP_OR_11.2.22.xls&wdOrigin=BROWSELINK,NA,NA,8869,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,35.3
81519,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,New Hampshire,10/30/22,11/1/22,164962,850,lv,lv,NA,11/4/22 10:14,NA,https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,45.2
81519,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,New Hampshire,10/30/22,11/1/22,164962,850,lv,lv,NA,11/4/22 10:14,NA,https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,NA,NA,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,40.7
81521,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Arizona,10/30/22,11/1/22,164967,1000,lv,lv,NA,11/4/22 10:36,NA,https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,NA,NA,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
81521,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Arizona,10/30/22,11/1/22,164967,1000,lv,lv,NA,11/4/22 10:36,NA,https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,NA,NA,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46.2
81540,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Ohio,10/30/22,11/1/22,165042,1000,lv,lv,NA,11/4/22 16:31,NA,https://emersoncollegepolling.com/ohio-2022-vance-extends-lead-over-ryan-for-us-senate/,https://emersoncollegepolling.com/ohio-2022-vance-extends-lead-over-ryan-for-us-senate/,NA,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F11%2FECP_OH_11.2.22.xls&wdOrigin=BROWSELINK,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,38.2
81540,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,Ohio,10/30/22,11/1/22,165042,1000,lv,lv,NA,11/4/22 16:31,NA,https://emersoncollegepolling.com/ohio-2022-vance-extends-lead-over-ryan-for-us-senate/,https://emersoncollegepolling.com/ohio-2022-vance-extends-lead-over-ryan-for-us-senate/,NA,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F11%2FECP_OH_11.2.22.xls&wdOrigin=BROWSELINK,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,50.3
81419,1102,Emerson,9601729,The Hill | PIX 11,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,New York,10/28/22,10/31/22,164552,1000,lv,lv,NA,11/1/22 16:32,NA,https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,NA,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F11%2FECP_NY_11.1.2022-2.xls&wdOrigin=BROWSELINK,NA,NA,8860,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,51.6
81419,1102,Emerson,9601729,The Hill | PIX 11,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,6,New York,10/28/22,10/31/22,164552,1000,lv,lv,NA,11/1/22 16:32,NA,https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,NA,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2022%2F11%2FECP_NY_11.1.2022-2.xls&wdOrigin=BROWSELINK,NA,NA,8860,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,36.9
