poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154137,1500,rv,NA,rv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,37
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154137,1500,rv,NA,rv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,36
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154138,1500,rv,NA,rv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,35
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154138,1500,rv,NA,rv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,37
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154139,1193,lv,NA,lv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,41
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154139,1193,lv,NA,lv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154140,1193,lv,NA,lv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,39
78664,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/20/22,3/20/22,NA,NA,NA,NA,NA,NA,154140,1193,lv,NA,lv,NA,3/24/22 13:17,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,42
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153547,1500,rv,NA,rv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,35
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153547,1500,rv,NA,rv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,38
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153548,1500,rv,NA,rv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,32
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153548,1500,rv,NA,rv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,39
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153549,1194,lv,NA,lv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,40
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153549,1194,lv,NA,lv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,42
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153550,1194,lv,NA,lv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,37
78561,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,3/8/22,3/8/22,NA,NA,NA,NA,NA,NA,153550,1194,lv,NA,lv,NA,3/10/22 21:48,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-march-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,42
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152895,1500,rv,NA,rv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,36
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152895,1500,rv,NA,rv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,34
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152896,1500,rv,NA,rv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,35
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152896,1500,rv,NA,rv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,34
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152897,1143,lv,NA,lv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,42
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152897,1143,lv,NA,lv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,38
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152898,1143,lv,NA,lv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41
78490,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/23/22,2/23/22,NA,NA,NA,NA,NA,NA,152898,1143,lv,NA,lv,NA,2/24/22 12:45,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,37
78491,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,2/16/22,2/22/22,NA,NA,NA,NA,NA,NA,152911,1000,lv,NA,lv,NA,2/24/22 15:00,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,45
78491,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,2/16/22,2/22/22,NA,NA,NA,NA,NA,NA,152911,1000,lv,NA,lv,NA,2/24/22 15:00,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,48
78491,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,2/16/22,2/22/22,NA,NA,NA,NA,NA,NA,152912,1000,lv,NA,lv,NA,2/24/22 15:00,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,43
78491,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,2/16/22,2/22/22,NA,NA,NA,NA,NA,NA,152912,1000,lv,NA,lv,NA,2/24/22 15:00,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50
78491,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,2/16/22,2/22/22,NA,NA,NA,NA,NA,NA,152913,1000,lv,NA,lv,NA,2/24/22 15:00,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Clinton,28751,Hillary Rodham Clinton,43
78491,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,2/16/22,2/22/22,NA,NA,NA,NA,NA,NA,152913,1000,lv,NA,lv,NA,2/24/22 15:00,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,50
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152590,1500,rv,NA,rv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,36
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152590,1500,rv,NA,rv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,37
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152591,1500,rv,NA,rv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,36
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152591,1500,rv,NA,rv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,39
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152592,1205,lv,NA,lv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,41
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152592,1205,lv,NA,lv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152593,1205,lv,NA,lv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,40
78425,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,NA,NA,2/6/22,2/6/22,NA,NA,NA,NA,NA,NA,152593,1205,lv,NA,lv,NA,2/10/22 12:47,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-6-february-2022/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,43
78297,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,1/13/22,1/18/22,NA,NA,NA,NA,NA,NA,151939,1000,lv,NA,lv,NA,1/19/22 17:33,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Biden,19368,Joe Biden,44
78297,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,1/13/22,1/18/22,NA,NA,NA,NA,NA,NA,151939,1000,lv,NA,lv,NA,1/19/22 17:33,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,49
78297,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,1/13/22,1/18/22,NA,NA,NA,NA,NA,NA,151940,1000,lv,NA,lv,NA,1/19/22 17:33,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,40
78297,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,1/13/22,1/18/22,NA,NA,NA,NA,NA,NA,151940,1000,lv,NA,lv,NA,1/19/22 17:33,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51
78297,294,McLaughlin,NA,NA,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,NA,NA,1/13/22,1/18/22,NA,NA,NA,NA,NA,NA,151941,1000,lv,NA,lv,NA,1/19/22 17:33,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Clinton,28751,Hillary Rodham Clinton,41
